time,Real Lower Band,Real Middle Band,Real Upper Band
2009-09-24,2146.2474,2654.7145,3163.1816
2009-09-23,2131.9991,2646.9050,3161.8109
2009-09-22,2127.9325,2639.6132,3151.2938
2009-09-21,2120.7832,2631.6147,3142.4461
2009-09-18,2117.0114,2624.3682,3131.7249
2009-09-17,2111.4281,2616.0793,3120.7306
2009-09-16,2108.6494,2607.8605,3107.0716
2009-09-15,2107.4245,2600.1302,3092.8358
2009-09-14,2099.5922,2591.9715,3084.3508
2009-09-11,2092.6493,2584.1387,3075.6280
2009-09-10,2092.4032,2577.5287,3062.6541
2009-09-09,2090.9232,2570.8110,3050.6988
2009-09-08,2088.4419,2563.5298,3038.6177
2009-09-07,2087.6509,2557.5252,3027.3994
2009-09-04,2087.7820,2551.6512,3015.5203
2009-09-03,2089.7143,2547.7491,3005.7840
2009-09-02,2090.5179,2544.8010,2999.0841
2009-09-01,2091.1222,2541.4207,2991.7191
2009-08-31,2091.7816,2537.4813,2983.1811
2009-08-28,2095.7274,2532.3680,2969.0086
2009-08-27,2103.6642,2527.3600,2951.0558
2009-08-26,2110.0180,2522.5177,2935.0173
2009-08-25,2118.0409,2517.4258,2916.8107
2009-08-24,2129.1819,2512.9763,2896.7707
2009-08-21,2137.3360,2507.5247,2877.7133
2009-08-20,2143.8105,2502.6501,2861.4898
2009-08-19,2146.2073,2499.5803,2852.9533
2009-08-18,2146.7525,2497.0065,2847.2604
2009-08-17,2146.8557,2493.8336,2840.8115
2009-08-14,2145.9548,2490.9958,2836.0368
2009-08-13,2150.0270,2487.9585,2825.8900
2009-08-12,2156.6670,2483.8560,2811.0450
2009-08-11,2161.3550,2479.4315,2797.5080
2009-08-10,2160.7243,2474.6508,2788.5774
2009-08-07,2163.5818,2468.9828,2774.3839
2009-08-06,2169.2386,2463.1675,2757.0963
2009-08-05,2175.3959,2459.2063,2743.0167
2009-08-04,2181.0090,2455.7140,2730.4190
2009-08-03,2190.6826,2452.2378,2713.7930
2009-07-31,2200.4462,2447.7713,2695.0965
2009-07-30,2208.5212,2444.4237,2680.3261
2009-07-29,2218.7949,2440.3038,2661.8127
2009-07-28,2224.6669,2437.2908,2649.9147
2009-07-27,2226.8212,2433.9952,2641.1691
2009-07-24,2229.4954,2429.5482,2629.6010
2009-07-23,2225.5056,2424.5108,2623.5160
2009-07-22,2227.0513,2420.0370,2613.0227
2009-07-21,2224.5577,2416.5543,2608.5509
2009-07-20,2215.2711,2412.2135,2609.1558
2009-07-17,2208.8860,2408.6302,2608.3744
2009-07-16,2196.7745,2404.8707,2612.9668
2009-07-15,2186.0206,2401.3785,2616.7364
2009-07-14,2183.8546,2399.5473,2615.2400
2009-07-13,2179.6137,2398.3773,2617.1410
2009-07-10,2173.0254,2397.0063,2620.9872
2009-07-09,2172.7577,2396.9593,2621.1609
2009-07-08,2166.6149,2395.8597,2625.1044
2009-07-07,2154.4438,2394.1173,2633.7908
2009-07-06,2137.7278,2391.5283,2645.3289
2009-07-03,2122.8309,2388.7925,2654.7541
2009-07-02,2110.0563,2385.8303,2661.6043
2009-07-01,2099.9849,2383.2777,2666.5704
2009-06-30,2074.8745,2377.4083,2679.9421
2009-06-29,2047.4979,2371.8990,2696.3001
2009-06-26,2013.0567,2364.7805,2716.5042
2009-06-25,1996.2421,2360.2613,2724.2805
2009-06-24,1984.2942,2356.1722,2728.0502
2009-06-23,1972.2677,2351.6842,2731.1006
2009-06-22,1958.8449,2347.9157,2736.9865
2009-06-19,1945.3459,2343.9563,2742.5668
2009-06-18,1925.0525,2337.5595,2750.0665
2009-06-17,1904.4127,2331.3118,2758.2110
2009-06-16,1882.3913,2325.2365,2768.0817
2009-06-15,1861.3336,2318.3412,2775.3488
2009-06-12,1844.0652,2311.7132,2779.3611
2009-06-11,1823.4693,2302.7182,2781.9671
2009-06-10,1804.5036,2293.3900,2782.2764
2009-06-09,1782.6761,2283.9208,2785.1655
2009-06-08,1760.1494,2274.5900,2789.0306
2009-06-05,1724.8106,2263.6168,2802.4231
2009-06-04,1695.0348,2252.1847,2809.3345
2009-06-03,1671.4075,2241.6042,2811.8008
2009-06-02,1659.0551,2232.6053,2806.1555
2009-05-29,1643.0899,2221.4480,2799.8061
2009-05-28,1626.3349,2211.9738,2797.6128
2009-05-27,1619.2040,2204.0252,2788.8463
2009-05-26,1617.4852,2196.3862,2775.2871
2009-05-25,1612.3232,2187.9997,2763.6761
2009-05-22,1607.5994,2180.2875,2752.9756
2009-05-20,1604.4131,2172.9227,2741.4323
2009-05-19,1606.6743,2164.9978,2723.3213
2009-05-18,1612.6373,2159.2520,2705.8667
2009-05-15,1617.1596,2154.1808,2691.2021
2009-05-14,1619.2559,2150.1122,2680.9684
2009-05-13,1622.2599,2147.4473,2672.6348
2009-05-12,1625.5330,2145.2972,2665.0614
2009-05-11,1632.7953,2141.8073,2650.8193
2009-05-08,1640.4088,2139.0458,2637.6829
2009-05-07,1650.6672,2135.8085,2620.9498
2009-05-06,1654.0120,2134.8563,2615.7006
2009-05-05,1659.9981,2133.2962,2606.5943
2009-05-04,1666.0598,2131.3908,2596.7218
2009-04-30,1673.0796,2129.3608,2585.6420
2009-04-29,1678.7715,2127.1866,2575.6018
2009-04-28,1682.9433,2124.9225,2566.9017
2009-04-27,1684.2050,2124.1968,2564.1886
2009-04-24,1686.1872,2123.3975,2560.6078
2009-04-23,1686.0392,2123.4456,2560.8521
2009-04-22,1686.8836,2122.8636,2558.8437
2009-04-21,1688.6236,2121.8816,2555.1397
2009-04-20,1689.5102,2120.2857,2551.0611
2009-04-17,1690.6807,2118.7962,2546.9116
2009-04-16,1696.0893,2116.2508,2536.4123
2009-04-15,1699.2694,2114.5890,2529.9086
2009-04-14,1699.6401,2114.4128,2529.1855
2009-04-09,1699.5191,2114.4595,2529.3998
2009-04-08,1699.1937,2114.6225,2530.0513
2009-04-07,1695.9624,2116.4837,2537.0049
2009-04-06,1685.4220,2120.5790,2555.7360
2009-04-03,1672.2187,2125.1147,2578.0106
2009-04-02,1656.9490,2129.9120,2602.8749
2009-04-01,1640.1718,2134.9132,2629.6545
2009-03-31,1624.0813,2142.2628,2660.4443
2009-03-30,1606.9845,2150.7178,2694.4512
2009-03-27,1597.3687,2159.7645,2722.1603
2009-03-26,1592.3620,2165.2455,2738.1290
2009-03-25,1586.8376,2170.1540,2753.4703
2009-03-24,1116.9456,2134.3343,3151.7230
2009-03-23,1116.8464,2138.5018,3160.1572
2009-03-20,1116.9416,2142.8422,3168.7427
2009-03-19,1118.7445,2148.6203,3178.4961
2009-03-18,1120.2054,2155.3630,3190.5206
2009-03-17,1122.6138,2162.5835,3202.5532
2009-03-16,1125.9488,2169.7870,3213.6252
2009-03-13,1128.7829,2176.7310,3224.6791
2009-03-12,1135.5735,2184.0302,3232.4868
2009-03-11,1142.9859,2191.6347,3240.2834
2009-03-10,1151.1807,2200.8447,3250.5086
2009-03-09,1160.6243,2210.4455,3260.2667
2009-03-06,1178.5981,2221.6257,3264.6533
2009-03-05,1197.6778,2232.1597,3266.6415
2009-03-04,1215.0254,2238.8237,3262.6219
2009-03-03,1227.5029,2245.9113,3264.3198
2009-03-02,1245.8525,2254.3245,3262.7965
2009-02-27,1263.5567,2262.1802,3260.8036
2009-02-26,1274.9902,2267.3828,3259.7754
2009-02-25,1284.6009,2274.2023,3263.8038
2009-02-24,1298.0414,2281.9142,3265.7869
2009-02-23,1311.2888,2288.5195,3265.7502
2009-02-20,1324.1158,2295.0907,3266.0655
2009-02-19,1336.0953,2301.2343,3266.3733
2009-02-18,1338.2275,2302.0855,3265.9435
2009-02-17,1342.2098,2303.8775,3265.5452
2009-02-16,1347.8083,2306.8005,3265.7926
2009-02-13,1351.5919,2310.0748,3268.5577
2009-02-12,1354.1807,2312.3505,3270.5203
2009-02-11,1357.3995,2316.3752,3275.3508
2009-02-10,1359.3098,2319.0758,3278.8418
2009-02-09,1361.2241,2321.2857,3281.3472
2009-02-06,1361.4955,2323.5300,3285.5645
2009-02-05,1359.2339,2328.2330,3297.2321
2009-02-04,1358.7996,2333.3882,3307.9768
2009-02-03,1359.7007,2337.4600,3315.2193
2009-02-02,1357.7632,2345.2227,3332.6821
2009-01-30,1356.3543,2354.4957,3352.6370
2009-01-29,1358.8839,2360.7133,3362.5427
2009-01-28,1361.0193,2366.0860,3371.1527
2009-01-27,1362.6770,2369.5070,3376.3371
2009-01-26,1367.6072,2374.3507,3381.0942
2009-01-23,1371.8387,2376.9325,3382.0263
2009-01-22,1377.6803,2379.3520,3381.0237
2009-01-21,1384.0521,2382.2388,3380.4256
2009-01-20,1390.9919,2386.6322,3382.2724
2009-01-19,1397.5818,2390.9183,3384.2548
2009-01-16,1401.6914,2396.6947,3391.6979
2009-01-15,1404.8223,2402.2318,3399.6413
2009-01-14,1409.7937,2406.8068,3403.8200
2009-01-13,1412.7641,2408.8958,3405.0275
2009-01-12,1413.4268,2411.6755,3409.9242
2009-01-09,1409.8375,2416.7567,3423.6758
2009-01-08,1408.1332,2420.1188,3432.1045
2009-01-07,1407.2554,2418.5407,3429.8259
2009-01-06,1406.5581,2420.0488,3433.5396
2009-01-05,1404.7970,2421.9842,3439.1714
2008-12-31,1396.3002,2427.4182,3458.5362
2008-12-30,1389.4792,2434.4407,3479.4021
2008-12-29,1368.4292,2445.4797,3522.5301
2008-12-24,1959.1806,2495.6048,3032.0291
2008-12-23,1929.6093,2507.1037,3084.5980
2008-12-22,1907.7997,2518.0380,3128.2763
2008-12-19,1891.5645,2528.2137,3164.8629
2008-12-18,1860.2346,2540.0857,3219.9367
2008-12-17,1827.1578,2552.6638,3278.1699
2008-12-16,1807.8022,2563.9200,3320.0378
2008-12-15,1789.0638,2575.4112,3361.7585
2008-12-12,1771.1483,2588.3162,3405.4841
2008-12-11,1748.9435,2602.2263,3455.5092
2008-12-10,1745.2464,2610.8170,3476.3876
2008-12-09,1741.1861,2619.5368,3497.8876
2008-12-08,1734.8634,2629.6642,3524.4650
2008-12-05,1727.3868,2641.3623,3555.3379
2008-12-04,1725.2999,2658.4612,3591.6225
2008-12-03,1721.8791,2672.6842,3623.4892
2008-12-02,1719.2577,2687.2258,3655.1940
2008-12-01,1718.6456,2702.3415,3686.0374
2008-11-28,1723.8262,2718.9370,3714.0478
2008-11-27,1727.0287,2731.5290,3736.0294
2008-11-26,1726.9771,2745.6432,3764.3093
2008-11-25,1726.4938,2762.2290,3797.9642
2008-11-24,1724.3925,2779.4050,3834.4176
2008-11-21,1729.0028,2795.8067,3862.6105
2008-11-20,1755.7730,2815.8020,3875.8310
2008-11-19,1779.8958,2834.6925,3889.4892
2008-11-18,1803.1842,2851.4223,3899.6605
2008-11-17,1820.2845,2866.5443,3912.8041
2008-11-14,1842.3335,2881.8040,3921.2745
2008-11-13,1857.1579,2896.0703,3934.9827
2008-11-12,1878.3394,2909.7200,3941.1006
2008-11-11,1902.2862,2924.6290,3946.9718
2008-11-10,1921.3636,2937.8980,3954.4324
2008-11-07,1928.0479,2950.2355,3972.4231
2008-11-06,1937.6080,2962.9868,3988.3657
2008-11-05,1953.6149,2976.5668,3999.5188
2008-11-04,1959.5664,2987.3018,4015.0373
2008-11-03,1960.7305,2998.6640,4036.5976
2008-10-31,1971.9773,3012.5910,4053.2047
2008-10-30,1987.8612,3026.2030,4064.5448
2008-10-29,2011.2767,3040.6898,4070.1029
2008-10-28,2037.4360,3055.5862,4073.7363
2008-10-27,2081.3628,3072.2263,4063.0899
2008-10-24,2142.6137,3088.8300,4035.0463
2008-10-23,2201.2538,3106.0723,4010.8909
2008-10-22,2248.0148,3121.3273,3994.6399
2008-10-21,2298.5160,3135.7755,3973.0350
2008-10-20,2334.5184,3147.6828,3960.8473
2008-10-17,2370.4728,3159.9737,3949.4745
2008-10-16,2419.9028,3173.6805,3927.4582
2008-10-15,2490.9084,3189.7422,3888.5760
2008-10-14,2543.6978,3202.2118,3860.7259
2008-10-13,2574.9302,3211.8315,3848.7328
2008-10-10,2617.9545,3222.3850,3826.8155
2008-10-09,2718.9462,3236.2887,3753.6312
2008-10-08,2784.7823,3245.3840,3705.9857
2008-10-07,2843.3176,3252.8537,3662.3897
2008-10-06,2875.4228,3258.4668,3641.5109
2008-10-03,2911.4577,3263.9470,3616.4363
2008-10-02,2919.1306,3266.7668,3614.4030
2008-10-01,2938.6609,3272.3497,3606.0384
2008-09-30,2952.0482,3276.0205,3599.9928
2008-09-29,2969.8997,3280.9282,3591.9566
2008-09-26,2993.1328,3285.3783,3577.6239
2008-09-25,2999.9296,3288.2857,3576.6418
2008-09-24,3003.0343,3289.6425,3576.2507
2008-09-23,3013.6975,3292.5263,3571.3552
2008-09-22,3022.7999,3296.0760,3569.3521
2008-09-19,3028.6249,3298.7177,3568.8104
2008-09-18,3029.8622,3300.5982,3571.3341
2008-09-17,3057.0181,3308.2577,3559.4972
2008-09-16,3087.5992,3314.6868,3541.7745
2008-09-15,3107.0136,3320.3352,3533.6568
2008-09-12,3118.2441,3324.9253,3531.6066
2008-09-11,3113.4514,3328.4035,3543.3556
2008-09-10,3111.4889,3333.1680,3554.8472
2008-09-09,3103.7246,3338.3940,3573.0634
2008-09-08,3098.6713,3342.9233,3587.1754
2008-09-05,3090.2923,3347.5658,3604.8394
2008-09-04,3093.4101,3353.5118,3613.6135
2008-09-03,3092.4097,3357.4213,3622.4330
2008-09-02,3083.0250,3360.8502,3638.6754
2008-09-01,3072.2653,3363.8648,3655.4644
2008-08-29,3062.7329,3367.7365,3672.7401
2008-08-28,3044.8958,3373.0232,3701.1506
2008-08-27,3027.5491,3378.6837,3729.8182
2008-08-26,3010.2718,3385.9868,3761.7019
2008-08-25,2997.6618,3393.0382,3788.4146
2008-08-22,2981.7896,3401.3288,3820.8681
2008-08-21,2969.5530,3408.6594,3847.7657
2008-08-20,2963.9492,3416.8970,3869.8448
2008-08-19,2959.6192,3423.8262,3888.0332
2008-08-18,2956.4024,3431.2453,3906.0883
2008-08-15,2949.8686,3437.2408,3924.6131
2008-08-14,2939.0191,3444.3310,3949.6429
2008-08-13,2930.0181,3451.6192,3973.2203
2008-08-12,2920.2223,3459.4118,3998.6014
2008-08-11,2903.8298,3466.8357,4029.8416
2008-08-08,2890.6909,3473.7898,4056.8888
2008-08-07,2880.6893,3481.2295,4081.7698
2008-08-06,2872.2201,3488.8997,4105.5792
2008-08-05,2867.1509,3495.7005,4124.2501
2008-08-04,2865.0258,3502.7255,4140.4252
2008-07-31,2865.8494,3512.1688,4158.4882
2008-07-30,2862.2625,3520.5682,4178.8739
2008-07-29,2861.3953,3528.5307,4195.6661
2008-07-28,2862.5154,3537.6522,4212.7890
2008-07-25,2865.2942,3547.0537,4228.8132
2008-07-24,2869.3379,3554.9518,4240.5658
2008-07-23,2875.1687,3562.2693,4249.3700
2008-07-22,2879.0049,3569.3903,4259.7758
2008-07-21,2888.1286,3577.1928,4266.2571
2008-07-18,2898.3275,3584.3268,4270.3261
2008-07-17,2910.1035,3591.6938,4273.2842
2008-07-16,2928.7072,3599.6943,4270.6814
2008-07-15,2956.4686,3609.6132,4262.7578
2008-07-14,2989.2592,3620.7108,4252.1625
2008-07-11,3016.6725,3629.1940,4241.7156
2008-07-10,3047.9130,3638.3737,4228.8343
2008-07-09,3070.9767,3645.1693,4219.3620
2008-07-08,3088.7009,3650.6493,4212.5978
2008-07-07,3113.5047,3657.5225,4201.5403
2008-07-04,3134.3403,3664.6123,4194.8844
2008-07-03,3163.3756,3672.9578,4182.5401
2008-07-02,3186.5967,3680.9513,4175.3060
2008-07-01,3216.8529,3689.9503,4163.0478
2008-06-30,3249.7696,3698.3227,4146.8757
2008-06-27,3276.7231,3705.3582,4133.9932
2008-06-26,3307.4047,3712.9853,4118.5660
2008-06-25,3336.8890,3719.4387,4101.9884
2008-06-24,3351.4752,3722.2330,4092.9908
2008-06-23,3375.2210,3726.1752,4077.1294
2008-06-20,3397.5526,3729.9215,4062.2905
2008-06-19,3418.8584,3733.0027,4047.1469
2008-06-18,3433.6944,3735.4340,4037.1736
2008-06-17,3433.4249,3735.3995,4037.3741
2008-06-16,3430.5095,3734.9655,4039.4215
2008-06-13,3433.3604,3735.3960,4037.4316
2008-06-12,3416.1484,3733.2152,4050.2819
2008-06-11,3418.5854,3733.6152,4048.6450
2008-06-10,3427.9104,3735.1183,4042.3263
2008-06-09,3433.5946,3736.3340,4039.0734
2008-06-06,3434.3656,3736.4882,4038.6108
2008-06-05,3429.4134,3735.6448,4041.8763
2008-06-04,3422.2323,3733.8757,4045.5191
2008-06-03,3417.9589,3732.5195,4047.0801
2008-06-02,3416.5471,3731.6395,4046.7319
2008-05-30,3411.2948,3729.8012,4048.3075
2008-05-29,3409.4798,3728.0955,4046.7112
2008-05-28,3409.1547,3727.6332,4046.1116
2008-05-27,3409.1485,3728.3180,4047.4876
2008-05-26,3407.8785,3730.7457,4053.6129
2008-05-23,3406.5516,3732.9145,4059.2774
2008-05-22,3406.8013,3734.1340,4061.4667
2008-05-21,3406.6749,3733.2020,4059.7291
2008-05-20,3406.7982,3732.9367,4059.0752
2008-05-19,3407.4412,3731.8727,4056.3041
2008-05-16,3410.1899,3730.5892,4050.9884
2008-05-15,3412.2173,3729.4593,4046.7014
2008-05-14,3413.7459,3727.1997,4040.6535
2008-05-13,3415.6447,3726.2068,4036.7689
2008-05-09,3415.9769,3725.9758,4035.9748
2008-05-08,3415.9326,3726.0120,4036.0914
2008-05-07,3416.6442,3723.0503,4029.4565
2008-05-06,3419.2655,3720.2068,4021.1481
2008-05-05,3420.7262,3717.7770,4014.8278
2008-05-02,3424.5302,3715.9098,4007.2895
2008-04-30,3428.7696,3713.2362,3997.7028
2008-04-29,3426.5427,3713.9385,4001.3343
2008-04-28,3423.3372,3715.1692,4007.0011
2008-04-25,3423.9752,3714.8032,4005.6311
2008-04-24,3424.0926,3714.7185,4005.3444
2008-04-23,3423.1412,3715.5193,4007.8975
2008-04-22,2196.6030,3652.7935,5108.9840
2008-04-21,2196.8491,3653.4758,5110.1026
2008-04-18,2196.9548,3654.1288,5111.3029
2008-04-17,2194.0870,3650.2855,5106.4840
2008-04-16,2194.3006,3650.7597,5107.2188
2008-04-15,2193.8956,3650.0012,5106.1067
2008-04-14,2193.0099,3655.0748,5117.1397
2008-04-11,2191.1038,3661.6495,5132.1952
2008-04-10,2187.9834,3668.4553,5148.9273
2008-04-09,2183.6250,3674.8368,5166.0487
2008-04-08,2176.1962,3682.5160,5188.8358
2008-04-07,2169.4604,3689.4293,5209.3983
2008-04-04,2162.6044,3696.2487,5229.8929
2008-04-03,2155.5978,3703.9673,5252.3369
2008-04-02,2147.8850,3712.6388,5277.3927
2008-04-01,2140.9720,3720.7300,5300.4880
2008-03-31,2135.5623,3729.3463,5323.1303
2008-03-28,2131.1022,3741.1023,5351.1025
2008-03-27,2124.5671,3753.7468,5382.9266
2008-03-26,2118.6208,3766.2890,5413.9573
2008-03-25,2114.9484,3779.5083,5444.0682
2008-03-20,2112.3124,3792.1048,5471.8973
2008-03-19,1512.0305,3733.6732,5955.3158
2008-03-18,1515.4942,3746.7592,5978.0241
2008-03-17,1519.0501,3759.1370,5999.2239
2008-03-14,1527.5686,3773.7592,6019.9497
2008-03-13,1532.0666,3786.1905,6040.3144
2008-03-12,1534.7589,3799.2750,6063.7911
2008-03-11,1537.0653,3811.3270,6085.5887
2008-03-10,1538.9879,3825.7083,6112.4287
2008-03-07,1544.3030,3840.7725,6137.2421
2008-03-06,1549.0996,3855.5865,6162.0734
2008-03-05,1553.7931,3869.3975,6185.0019
2008-03-04,1557.7415,3881.5660,6205.3905
2008-03-03,1564.7884,3894.8960,6225.0036
2008-02-29,1571.2870,3905.9558,6240.6247
2008-02-28,1069.0775,3843.8808,6618.6842
2008-02-27,1071.3228,3854.0588,6636.7949
2008-02-26,1073.0612,3862.2307,6651.4002
2008-02-25,1075.2664,3870.0093,6664.7523
2008-02-22,1079.2042,3877.1002,6674.9962
2008-02-21,1084.6998,3885.4483,6686.1969
2008-02-20,1089.3594,3893.6203,6697.8812
2008-02-19,1094.7878,3901.1278,6707.4678
2008-02-18,1099.2900,3907.6330,6715.9760
2008-02-15,1104.1204,3915.6683,6727.2163
2008-02-14,1111.1405,3924.1253,6737.1102
2008-02-13,1116.3239,3932.2005,6748.0771
2008-02-12,1121.5515,3940.5043,6759.4572
2008-02-11,1126.8769,3949.4130,6771.9491
2008-02-08,1136.0810,3959.9767,6783.8724
2008-02-07,1144.9260,3970.0052,6795.0843
2008-02-06,1154.1529,3979.9808,6805.8088
2008-02-05,1161.7501,3990.0388,6818.3276
2008-02-04,712.2578,3928.0875,7143.9172
2008-02-01,716.1082,3937.0905,7158.0728
2008-01-31,720.2514,3945.8460,7171.4406
2008-01-30,318.8651,3882.6327,7446.4002
2008-01-29,323.6524,3893.0653,7462.4782
2008-01-28,327.8142,3904.3950,7480.9758
2008-01-25,738.0541,3978.7775,7219.5009
2008-01-24,333.2130,3915.8265,7498.4401
2008-01-23,338.3569,3926.3458,7514.3347
2008-01-22,350.1061,3940.2480,7530.3899
2008-01-21,357.3881,3950.3057,7543.2233
2008-01-18,366.2540,3961.5618,7556.8697
2008-01-17,369.0927,3967.5797,7566.0667
2008-01-16,370.9926,3973.3380,7575.6834
2008-01-15,372.4477,3978.5387,7584.6296
2008-01-14,373.5805,3983.5530,7593.5255
2008-01-11,374.0209,3986.6235,7599.2261
2008-01-10,374.5412,3990.1180,7605.6948
2008-01-09,-5.6166,3919.4910,7844.5986
2008-01-08,-5.6851,3923.0785,7851.8421
2008-01-07,-5.7298,3925.5348,7856.7995
2008-01-04,-5.7399,3928.2717,7862.2832
2008-01-03,-5.6535,3931.0273,7867.7082
2007-12-31,-5.7686,3933.0588,7871.8863
2007-12-28,-5.7994,3933.4033,7872.6061
2007-12-27,-5.8264,3933.6857,7873.1978
2007-12-24,-353.8758,3860.2755,8074.4268
2007-12-21,-353.9290,3860.6300,8075.1890
2007-12-20,-5.8298,3933.6585,7873.1468
2007-12-19,-5.7726,3934.8965,7875.5656
2007-12-18,-5.6755,3935.9477,7877.5708
2007-12-17,-5.6341,3936.2768,7878.1878
2007-12-14,-354.0194,3864.4023,8082.8240
2007-12-13,-353.9967,3864.1640,8082.3247
2007-12-12,-353.9909,3864.0873,8082.1656
2007-12-11,-353.7133,3862.7517,8079.2166
2007-12-10,-353.5306,3859.6595,8072.8496
2007-12-07,-353.5319,3854.9775,8063.4869
2007-12-06,-353.4249,3851.2275,8055.8799
2007-12-05,-353.3365,3848.4668,8050.2701
2007-12-04,-353.3589,3845.1450,8043.6489
2007-12-03,-353.5722,3842.7825,8039.1372
2007-11-30,-8.0353,3911.7232,7831.4816
2007-11-29,-8.6268,3907.8477,7824.3221
2007-11-28,-8.7682,3906.3330,7821.4342
2007-11-27,-8.9732,3904.8940,7818.7612
2007-11-26,-8.7195,3906.5592,7821.8378
2007-11-23,-8.5526,3907.5257,7823.6039
2007-11-22,-8.4914,3907.9595,7824.4105
2007-11-21,-8.3263,3908.5795,7825.4853
2007-11-20,-8.3377,3908.5462,7825.4300
2007-11-19,-8.8227,3906.7702,7822.3631
2007-11-16,-8.7637,3907.0077,7822.7790
2007-11-15,-8.8998,3906.2782,7821.4562
2007-11-14,-9.1226,3905.0190,7819.1606
2007-11-13,-9.3646,3903.1563,7815.6773
2007-11-12,-9.8535,3900.8745,7811.6025
2007-11-09,-10.3315,3898.7147,7807.7608
2007-11-08,-10.8942,3896.3708,7803.6359
2007-11-07,-12.2230,3891.3497,7794.9223
2007-11-06,364.4706,3961.0674,7557.6641
2007-11-05,363.9645,3957.5384,7551.1122
2007-11-02,363.7856,3955.2549,7546.7241
2007-11-01,363.7856,3955.2549,7546.7241
2007-10-31,363.7400,3952.9200,7542.1001
2007-10-30,364.1415,3950.8272,7537.5129
2007-10-29,364.3148,3947.7247,7531.1346
2007-10-26,782.2267,4017.7709,7253.3150
2007-10-25,781.8290,4014.2535,7246.6780
2007-10-24,781.7036,4012.1959,7242.6881
2007-10-23,781.6375,4011.5050,7241.3726
2007-10-22,781.2473,4009.1844,7237.1214
2007-10-19,780.9026,4007.3234,7233.7441
2007-10-18,780.6650,4004.6844,7228.7037
2007-10-17,780.7433,4003.6930,7226.6428
2007-10-16,780.8338,4003.1974,7225.5609
2007-10-15,780.5748,4004.2280,7227.8813
2007-10-12,780.5378,4004.3989,7228.2600
2007-10-11,1255.3915,4079.7760,6904.1605
2007-10-10,1255.3972,4079.7535,6904.1099
2007-10-09,1254.9096,4081.3485,6907.7875
2007-10-08,1254.2904,4083.1817,6912.0730
2007-10-05,1253.7774,4084.9600,6916.1426
2007-10-04,1253.4920,4085.9999,6918.5077
2007-10-03,1253.4446,4086.4520,6919.4595
2007-10-02,1253.3162,4087.3282,6921.3402
2007-10-01,1816.8234,4162.8075,6508.7916
2007-09-28,1816.5116,4164.7209,6512.9301
2007-09-27,1816.4404,4166.5569,6516.6734
2007-09-26,1816.2017,4168.8112,6521.4207
2007-09-25,1816.1343,4171.2880,6526.4418
2007-09-24,1816.4464,4173.6440,6530.8416
2007-09-21,2543.1641,4248.4735,5953.7829
2007-09-20,2543.3536,4249.9342,5956.5148
2007-09-19,2543.5589,4250.7002,5957.8415
2007-09-18,2543.6725,4251.4287,5959.1849
2007-09-17,2545.0378,4254.8739,5964.7099
2007-09-14,2548.0212,4259.7865,5971.5518
2007-09-13,2550.2998,4264.2419,5978.1840
2007-09-12,1822.7729,4193.4250,6564.0771
2007-09-11,1824.5883,4198.7005,6572.8128
2007-09-10,1826.7250,4204.2484,6581.7718
2007-09-07,1261.1977,4135.3077,7009.4177
2007-09-06,1263.4491,4140.6847,7017.9203
2007-09-05,1264.4564,4143.1107,7021.7650
2007-09-04,1265.6487,4145.5709,7025.4930
2007-09-03,1266.1065,4147.0900,7028.0735
2007-08-31,1266.6580,4148.4305,7030.2031
2007-08-30,1267.2522,4149.8787,7032.5052
2007-08-29,1268.5466,4153.0649,7037.5831
2007-08-28,1270.5902,4158.3917,7046.1932
2007-08-27,1273.0348,4164.5105,7055.9862
2007-08-24,1274.5039,4169.7775,7065.0511
2007-08-23,1276.1822,4174.3445,7072.5068
2007-08-22,1278.0818,4178.3917,7078.7016
2007-08-21,1280.0352,4182.5299,7085.0245
2007-08-20,1282.8405,4187.3374,7091.8343
2007-08-17,1285.7182,4191.9942,7098.2702
2007-08-16,1289.0658,4197.7024,7106.3390
2007-08-15,1294.4923,4204.4949,7114.4974
2007-08-14,1297.4906,4209.2029,7120.9151
2007-08-13,1300.3842,4213.9564,7127.5285
2007-08-10,1302.1011,4216.7369,7131.3726
2007-08-09,1885.2997,4290.7540,6696.2083
2007-08-08,1887.1549,4293.0630,6698.9712
2007-08-07,1887.7685,4294.0439,6700.3192
2007-08-06,1889.4042,4295.9617,6702.5192
2007-08-03,1892.8857,4299.6660,6706.4463
2007-08-02,1895.7047,4302.7015,6709.6983
2007-07-31,1897.6686,4305.2457,6712.8228
2007-07-30,1899.2322,4307.4107,6715.5891
2007-07-27,1902.0835,4310.5463,6719.0092
2007-07-26,1904.7396,4313.3947,6722.0498
2007-07-25,1906.9932,4315.7183,6724.4435
2007-07-24,1907.2860,4316.0888,6724.8917
2007-07-23,1907.3088,4316.1247,6724.9405
2007-07-20,1906.6285,4314.8195,6723.0105
2007-07-19,1905.7838,4313.5295,6721.2752
2007-07-18,1904.8784,4311.4877,6718.0969
2007-07-17,1904.4158,4310.5638,6716.7119
2007-07-16,1902.7203,4307.2575,6711.7947
2007-07-13,1901.3022,4303.9472,6706.5922
2007-07-12,1900.2548,4301.3107,6702.3666
2007-07-11,1899.2304,4299.0032,6698.7759
2007-07-10,1897.7487,4296.8337,6695.9187
2007-07-09,1895.5071,4293.5982,6691.6893
